LATITUDE,LONGITUDE,BOROUGH,Permit Type,Job Type,Filing Date,Issuance Date,Permit Status,Job #,Owner's Business Name,Permittee's Business Name,Block,Lot,Delay
40.693221,-73.967992,BROOKLYN,PL,A2,2022-07-06,2022-07-20,ISSUED,321679331,"441 MYRTLE AVE, LLC",PRIME PIPING & HEATING IN,1888.0,95.0,14.0
40.754943,-73.972586,MANHATTAN,PL,A2,2022-07-08,2022-07-26,ISSUED,140829085,160 EAST 48TH STREET OWNER LLC,ACCURATE MECHANICAL INC,1302.0,33.0,18.0
40.893768,-73.852638,BRONX,EW,A2,2022-07-08,2022-07-20,ISSUED,240331707,,CENTURION SOLAR ENERGY,5005.0,54.0,12.0
40.527988,-74.197978,STATEN ISLAND,EW,A2,2022-07-08,2022-09-13,ISSUED,520450896,RESIDENCE,TRADITIONAL CONTRACTING I,6652.0,35.0,67.0
40.774707,-73.742542,QUEENS,EW,A2,2022-07-08,2022-08-08,ISSUED,440729419,,VENTURE HOME SOLAR LLC,8162.0,403.0,31.0
40.714686,-73.942057,BROOKLYN,FO,A1,2022-07-08,2022-07-13,ISSUED,321923692,EMC2 BUSHWICK LLC,R&S CONST. CONTRACT. INC,2766.0,11.0,5.0
40.666567,-73.733465,QUEENS,FO,NB,2022-07-08,2022-07-21,ISSUED,420665211,NYC DDC,CITNALTA CONSTRUCTION,13265.0,30.0,13.0
40.8615,-73.929247,MANHATTAN,EW,A2,2022-07-08,2022-07-28,ISSUED,140709963,GVS PROPERTIES LLC,CAM ENERGY HTG AND MECH,2172.0,41.0,20.0
40.849196,-73.85167,BRONX,EW,A2,2022-07-08,2022-08-05,ISSUED,240285507,,A TAHER CONTRACTING CO IN,4110.0,131.0,28.0
40.640988,-73.969289,BROOKLYN,AL,A1,2020-12-08,2021-01-21,ISSUED,321847695,IJR REALTY HOLDING LLC,KDL CONSTRUCTION & DEVELO,5378.0,5.0,44.0
40.640988,-73.969289,BROOKLYN,FO,A1,2020-12-17,2020-12-30,ISSUED,321847695,IJR REALTY HOLDING LLC,KDL CONSTRUCTION & DEVELO,5378.0,5.0,13.0
40.640988,-73.969289,BROOKLYN,FO,A1,2020-12-17,2021-01-21,ISSUED,321847695,IJR REALTY HOLDING LLC,KDL CONSTRUCTION & DEVELO,5378.0,5.0,35.0
40.691475,-73.830407,QUEENS,AL,A1,2022-06-29,2022-07-08,ISSUED,421802302,,MARK CONTRACTING NY INC,9401.0,36.0,9.0
40.662602,-73.992132,BROOKLYN,DM,DM,2022-07-01,2022-07-08,ISSUED,321623114,GREEK ORTHODOX CHURCH OF KIMISIS,PAUL TOTH EXCAVATION INC,634.0,46.0,7.0
40.790462,-73.819291,QUEENS,DM,DM,2022-07-01,2022-07-08,ISSUED,421805648,,HY DESIGN & DEVELOPMENT L,4481.0,11.0,7.0
40.584727,-73.815773,QUEENS,FO,A1,2022-07-01,2022-07-08,ISSUED,421767029,,SIMPLY STRONG CONSTRUCT,16139.0,24.0,7.0
40.584727,-73.815773,QUEENS,FO,A1,2022-07-01,2022-07-08,ISSUED,421767029,,SIMPLY STRONG CONSTRUCT,16139.0,24.0,7.0
40.726671,-73.714842,QUEENS,AL,A1,2022-07-06,2022-07-08,ISSUED,421787052,,,8667.0,1.0,2.0
40.690189,-73.761212,QUEENS,AL,A1,2022-11-15,2022-12-01,ISSUED,421946915,MERIT HOMES INC,A & S CONTRACTORS OF NY I,12603.0,17.0,16.0
40.724496,-74.006029,MANHATTAN,EQ,A3,2017-04-18,2017-04-20,ISSUED,123031405,REPUBLIC SCAFFOLD & HOIST,REPUBLIC SCAFFOLD&HOIST C,578.0,71.0,2.0
40.715504,-73.962354,BROOKLYN,AL,A1,2022-05-26,2022-07-11,ISSUED,320334223,,K & C V LLC,2380.0,4.0,46.0
40.774904,-73.910167,QUEENS,FO,NB,2022-05-31,2022-07-11,ISSUED,421544323,2219 33RD STREET LLC,ONE70 GROUP LLC,832.0,23.0,41.0
40.774904,-73.910167,QUEENS,NB,NB,2022-05-31,2022-07-11,ISSUED,421544323,2219 33RD STREET LLC,ONE70 GROUP LLC,832.0,23.0,41.0
40.657837,-73.956588,BROOKLYN,FO,NB,2022-06-16,2022-07-11,ISSUED,321713865,"BEDFORD HOLDINGS JV, LLC",V.A.N. CONSTRUCTION CORP,5043.0,5.0,25.0
40.727237,-73.952303,BROOKLYN,FO,NB,2022-06-23,2022-07-11,ISSUED,321502646,T-SEVENTEEN LLC,COAST BUILDING MANAGEMENT,2597.0,34.0,18.0
40.689086,-73.974975,BROOKLYN,EW,A2,2022-06-29,2022-07-18,ISSUED,301007087,,JH CREW INC,2100.0,29.0,19.0
40.67512,-73.75075,QUEENS,EQ,NB,2022-06-30,2022-07-11,ISSUED,421306919,193 STREET LLC,HIGH DENSITY INC,13112.0,1.0,11.0
40.753335,-73.994088,MANHATTAN,AL,A1,2022-07-07,2022-07-11,ISSUED,121507208,"NEW TENT, LLC",MILESTONE CONSTRUCTION CO,759.0,18.0,4.0
40.795098,-73.935414,MANHATTAN,FO,NB,2022-07-07,2022-07-11,ISSUED,121188080,HARLEM RENAISSANCE CONDOMINIUMS,VIK MANAGEMENT CONSTRUCTI,1708.0,43.0,4.0
40.765826,-73.9328,QUEENS,EQ,A3,2022-07-07,2022-07-11,ISSUED,421899510,NYC SCA,LADI CONSTRUCTION INC,529.0,2.0,4.0
40.796513,-73.817151,QUEENS,PL,NB,2022-07-08,2022-07-11,ISSUED,421222457,FULCRUM REAL STATE ADVISORS,D & G PLUMBING CO. INC,4509.0,8.0,3.0
40.716262,-73.948722,BROOKLYN,DM,DM,2022-07-08,2022-07-11,ISSUED,322023074,"74 JACKSON ST, LLC",DESIGN N SAFETY INC,2747.0,16.0,3.0
40.657206,-73.902652,BROOKLYN,NB,NB,2022-07-08,2022-07-12,ISSUED,321597606,"EBENEZER PLAZA OWNER PHASE II, L",PROCIDA CONSTRUCTION CORP,3861.0,1.0,4.0
40.781391,-73.982202,MANHATTAN,AL,A1,2022-07-08,2022-07-18,ISSUED,122974335,DB NYC INVEST INC,STRUCTURELINE INC,1166.0,161.0,10.0
40.786385,-73.974025,MANHATTAN,EW,A2,2022-07-12,2022-07-20,ISSUED,140894254,147 W. 85 REALTY LLC,DC PROJECTS INC,1216.0,11.0,8.0
40.612318,-74.023732,BROOKLYN,EQ,A3,2022-07-12,2022-07-22,ISSUED,340857200,POLY PREP COUNTRY DAY SCHOOL,RITE-WAY INTERNAL REMOVAL,6143.0,1.0,10.0
40.760956,-73.830378,QUEENS,EW,A2,2017-08-15,2017-08-17,ISSUED,421485262,ZEBRA LOUNGE NY INC,168 CONSTRUCTION CORP,4978.0,76.0,2.0
40.57535,-74.001857,BROOKLYN,EW,A2,2022-07-01,2022-07-12,ISSUED,340836812,,AMERGY SOLAR INC,7004.0,40.0,11.0
40.598151,-73.76013,QUEENS,EW,A2,2022-07-01,2022-07-12,ISSUED,440733048,,VOLTAIC SOLAIRE LLC,15774.0,61.0,11.0
40.665222,-73.947499,BROOKLYN,DM,DM,2022-07-07,2022-07-12,ISSUED,322107509,SELF,Y&M HOME BUILDERS INC,1298.0,70.0,5.0
40.888619,-73.852551,BRONX,FO,NB,2022-07-12,2022-07-14,ISSUED,220628532,909E.229 LLC,A & R HOME IMPROVEMENT &,4865.0,44.0,2.0
40.615803,-73.975788,BROOKLYN,AL,A1,2022-07-07,2022-07-12,ISSUED,321600013,5914 23RD AVENUE LLC,JACK JAFFA & ASSOCIATES,6548.0,47.0,5.0
40.850592,-73.933043,MANHATTAN,EW,A2,2022-07-08,2022-07-12,ISSUED,121716278,NESTLE REALTY HOLDING CORP,FORSYTHE P&H CORP,2165.0,69.0,4.0
40.776802,-73.952517,MANHATTAN,AL,A1,2022-07-08,2022-07-12,ISSUED,104397145,"1626 2ND AVENUE, LLC",BOROUGH CONSTRUCTION GROU,1547.0,2.0,4.0
40.776802,-73.952517,MANHATTAN,EW,A2,2022-07-08,2022-07-12,ISSUED,123879008,"1626 2ND AVENUE, LLC",BOROUGH CONSTRUCTION GROU,1547.0,2.0,4.0
40.684506,-73.831722,QUEENS,EQ,NB,2022-07-11,2022-07-12,ISSUED,421531177,DAM PROPERTIES HOLDING CORP,KAIETEUR CONSTRUCTION INC,9533.0,8.0,1.0
40.740438,-74.006301,MANHATTAN,AL,A1,2022-07-08,2022-07-21,ISSUED,123923059,CA 406 WEST 13TH STREET LLC,CA 406 WEST 13TH ST LLC,645.0,38.0,13.0
40.751344,-73.885558,QUEENS,AL,A1,2022-07-13,2022-07-18,ISSUED,421682450,TURNBURY VILLAGE LLC,L&L CONSTRUCTION DEVELOP,1280.0,12.0,5.0
40.713445,-73.761114,QUEENS,PL,A2,2022-07-13,2022-08-23,ISSUED,421596776,LATCHMIN & SINGH REALTY,GENET PLBG AND HTG CORP,10481.0,40.0,41.0
40.688089,-73.987838,BROOKLYN,AL,A1,2022-07-13,2022-07-21,ISSUED,320910029,"328 ATLANTIC AVENUE, LLC",AB PLUS R CONSTRUCTION IN,182.0,18.0,8.0
40.712466,-73.956044,BROOKLYN,EW,A2,2000-01-10,2000-01-11,ISSUED,300959443,,LCI CORP`,2396.0,14.0,1.0
40.712466,-73.956044,BROOKLYN,AL,A1,2012-10-25,2012-10-31,ISSUED,320317910,346 GRAND STREET LLC,GREENLINE DEVELOPERS LLC,2396.0,14.0,6.0
40.712466,-73.956044,BROOKLYN,AL,A1,2017-07-13,2017-07-21,ISSUED,320317910,346 GRAND STREET LLC,GREENLINE DEVELOPERS LLC,2396.0,14.0,8.0
40.894085,-73.843171,BRONX,PL,NB,2022-04-29,2022-05-05,ISSUED,220546817,"A&J HOLDING USA, LLC",KISHAN PLBG & HEATING INC,5020.0,180.0,6.0
40.675303,-73.906764,BROOKLYN,AL,A1,2022-05-31,2022-07-19,ISSUED,340773354,PR,MABE GROUP INC,1443.0,25.0,49.0
40.613351,-73.986778,BROOKLYN,EW,A2,2022-06-23,2022-07-13,ISSUED,320930329,,JJ WELL CONSTRUCTION INC,6163.0,36.0,20.0
40.679875,-73.974716,BROOKLYN,EW,A2,2022-06-27,2022-07-13,ISSUED,321974814,MESA WEST CAPITAL,SHO INTERIOR CREATES INC,936.0,8.0,16.0
40.723302,-73.860068,QUEENS,EW,A2,2022-07-07,2022-07-13,ISSUED,440716174,,AMERGY SOLAR INC,3152.0,110.0,6.0
40.698135,-73.809566,QUEENS,FO,NB,2022-07-11,2022-07-13,ISSUED,440646534,94TH AVENUE HOSPITALITY LLC,SUPREME BUILDERS CORP,9992.0,27.0,2.0
40.748068,-73.868778,QUEENS,DM,DM,2022-06-27,2022-07-15,ISSUED,421810268,40-56 JUNCTION BOULEVARD LLC,RISING REAL ESTATE GROUP,1596.0,34.0,18.0
40.677422,-73.945669,BROOKLYN,PL,A2,2022-07-08,2022-07-18,ISSUED,321958976,,HIGHLAND PLUMBING LLC,1208.0,25.0,10.0
40.606784,-73.994227,BROOKLYN,PL,A2,2022-06-24,2022-07-26,ISSUED,320210473,,CATMAN PLUMBING INC,6298.0,25.0,32.0
40.682819,-73.836367,QUEENS,DM,DM,2022-07-11,2022-08-03,ISSUED,421808832,DII PURCHASING LLC,DOMOVOY LLC,9508.0,39.0,23.0
40.676351,-73.807119,QUEENS,AL,A1,2022-08-11,2022-08-15,ISSUED,421962736,,R&R CONTRACTING MGMT CORP,11696.0,53.0,4.0
40.775644,-73.741766,QUEENS,EW,A2,2022-07-14,2022-08-10,ISSUED,440734528,,BP ELECTRIC CORP,8149.0,83.0,27.0
40.743431,-73.888647,QUEENS,PL,A2,2022-07-14,2022-07-20,ISSUED,421202139,,C.R.U. MECHAN & HEAT INC,1522.0,7.0,6.0
40.692861,-73.925412,BROOKLYN,EW,A2,2022-07-14,2022-07-27,ISSUED,321909636,,LV CONTRACTING SOLUTIONS,3273.0,45.0,13.0
40.529594,-74.182788,STATEN ISLAND,EW,A2,2022-07-11,2022-07-14,ISSUED,540232041,,"ENERGYPRO INSULATION,LLC",6517.0,72.0,3.0
40.529564,-74.182762,STATEN ISLAND,EW,A2,2022-07-11,2022-07-14,ISSUED,540232032,,"ENERGYPRO INSULATION,LLC",6517.0,70.0,3.0
40.707202,-73.89991,QUEENS,AL,A3,2022-07-11,2022-07-14,ISSUED,421765272,,QUINTUNA SERVICE CORP,3528.0,129.0,3.0
40.732137,-73.937845,QUEENS,DM,DM,2022-07-11,2022-07-14,ISSUED,421804630,37-90 TRIPLE J LLC,TITAN INDUSTRIAL SVC CORP,312.0,272.0,3.0
40.694142,-73.943149,BROOKLYN,NB,NB,2022-07-11,2022-07-14,ISSUED,321401130,THROOP KING  LLC,NON LIMITE INC,1769.0,4.0,3.0
40.822207,-73.950262,MANHATTAN,AL,A1,2022-07-12,2022-07-14,ISSUED,123450522,DASNY,JOHN CIVETTA & SONS INC,2071.0,27.0,2.0
40.673069,-73.743173,QUEENS,EW,A2,2022-07-12,2022-07-14,ISSUED,421902427,NYC SCHOOL CONSTRUCTION AUTHORIT,SAAD CONSTRUCTION CORP,13170.0,12.0,2.0
40.714686,-73.942057,BROOKLYN,AL,A1,2022-07-13,2022-07-14,ISSUED,321923692,EMC2 BUSHWICK LLC,R&S CONST. CONTRACT. INC,2766.0,11.0,1.0
40.635655,-73.967757,BROOKLYN,AL,A1,2022-07-13,2022-07-14,ISSUED,302226197,900 CONEY ISLAND LLC,WALL CONTRACTOR CORP,5403.0,30.0,1.0
40.679574,-73.981566,BROOKLYN,AL,A1,2022-07-13,2022-07-14,ISSUED,321589571,T&C ASSOCIATES LLC,STEERING HOUSE CONSTRUCTION,943.0,4.0,1.0
40.610583,-73.925724,BROOKLYN,PL,A1,2022-07-13,2022-07-26,ISSUED,321702662,4119 AVENUE T LLC,PLBG INC,8527.0,1.0,13.0
40.82979,-73.921074,BRONX,EW,A2,2022-07-15,2022-08-10,ISSUED,220456183,1000   LLC.,NEW CITY BRIDGING CORP,2461.0,90.0,26.0
40.750008,-73.86121,QUEENS,FO,NB,2022-07-15,2022-07-21,ISSUED,421734546,,FOSCHI CONSTRUCTION CORP,1984.0,4.0,6.0
40.66413,-73.947129,BROOKLYN,EW,A2,2022-07-15,2022-08-02,ISSUED,340842896,,CENTURION SOLAR ENERGY,1317.0,26.0,18.0
40.698673,-73.936935,BROOKLYN,DM,DM,2022-07-15,2022-07-22,ISSUED,322104520,HOUSING PRESERVATION & DEVELOPME,"GRANITE ENVIRONMENT, LLC",3135.0,41.0,7.0
40.782226,-73.971589,MANHATTAN,EW,A2,2022-07-15,2022-08-02,ISSUED,122955882,,DEMCO HOLDINGS LLC,1195.0,29.0,18.0
40.737865,-73.802734,QUEENS,NB,NB,2021-06-14,2021-06-21,ISSUED,440666021,A & S HOME BUILDERS LLC,LUSSO CONTRACTING CORP,6894.0,12.0,7.0
40.853245,-73.861099,BRONX,FO,NB,2022-05-11,2022-07-15,ISSUED,210178207,EAGLE CONSTRUCTION,LOD CONSTRUCTION LLC,4298.0,46.0,65.0
40.679875,-73.974716,BROOKLYN,PL,A2,2022-05-18,2022-07-15,ISSUED,321974814,MESA WEST CAPITAL,POWER PLUMBING & HEATING,936.0,8.0,58.0
40.587303,-74.157289,STATEN ISLAND,EW,A2,2022-06-28,2022-07-15,ISSUED,520398418,SAME,OMUNDSEN CONSTRUCTION COR,2396.0,76.0,17.0
40.745188,-73.858758,QUEENS,AL,A1,2022-07-01,2022-07-15,ISSUED,421536715,CP OF NYS INC,VASSALOTTI ASSOCIATES ARCHITECTS,1992.0,1.0,14.0
40.69869,-73.756071,QUEENS,EW,A2,2022-07-01,2022-07-15,ISSUED,440729650,,CENTURION SOLAR ENERGY,11015.0,56.0,14.0
40.811687,-73.914441,BRONX,EW,A2,2022-07-06,2022-07-15,ISSUED,220584133,CITY OF NY PARKS & RECREATION,STALCO CONSTRUCTION INC,2557.0,1.0,9.0
40.746014,-73.952088,QUEENS,EQ,A3,2022-07-11,2022-07-15,ISSUED,410211417,,DIANE HENDRY,47.0,39.0,4.0
40.754414,-73.765169,QUEENS,PL,A2,2022-07-11,2022-07-15,ISSUED,401109260,,MES CONSTRUCTION CORP,7394.0,25.0,4.0
40.589974,-73.811542,QUEENS,EW,A2,2022-07-11,2022-07-15,ISSUED,440734421,,LONG ISLAND SOLAR SOLUTI,16117.0,34.0,4.0
40.754193,-73.771721,QUEENS,PL,A2,2022-07-12,2022-07-15,ISSUED,421645928,,CAPE PLUMBING INC,7368.0,58.0,3.0
40.68535,-73.773716,QUEENS,AL,A1,2022-07-13,2022-07-15,ISSUED,421723200,,PETERKIN CONSTRUCTION LLC,12372.0,242.0,2.0
40.67529,-73.969558,BROOKLYN,EW,A2,2022-07-13,2022-07-15,ISSUED,340818128,34 PLAZA OWNERS CORP C/O ORSID R,MADISON ROSA,1170.0,9.0,2.0
40.74833,-73.829757,QUEENS,DM,DM,2022-07-13,2022-07-15,ISSUED,421790244,,JIN SUN CONSTRUCTION INC,5119.0,21.0,2.0
40.725514,-73.850931,QUEENS,EW,A2,2022-07-13,2022-07-15,ISSUED,440389544,,BUILT NYG INC,3173.0,7501.0,2.0
40.725514,-73.850931,QUEENS,EW,A2,2022-07-13,2022-07-15,ISSUED,440389544,,BUILT NYG INC,3173.0,7501.0,2.0
40.725514,-73.850931,QUEENS,EQ,A2,2022-07-13,2022-07-15,ISSUED,440389544,,BUILT NYG INC,3173.0,7501.0,2.0
40.63283,-73.929777,BROOKLYN,EW,A2,2022-07-14,2022-07-15,ISSUED,340804204,4801 KINGS HIGHWAY REALTY LLC,GEMSTAR CONSTRUCTION CORP,7732.0,8.0,1.0
40.638253,-74.009559,BROOKLYN,EQ,NB,2022-07-14,2022-08-02,ISSUED,321184357,,NY BUILDING ASSOCIATES IN,850.0,14.0,19.0
40.584801,-74.106621,STATEN ISLAND,NB,NB,2022-07-15,2022-07-16,ISSUED,520184390,MANGONE DEVELOPERS,J. MANGONE CONSTRUCTION,895.0,61.0,1.0
40.722089,-73.735184,QUEENS,EW,A2,2022-07-18,2022-07-25,ISSUED,440734582,N-A,CENTURION SOLAR ENERGY,10730.0,51.0,7.0
40.822893,-73.924652,BRONX,AL,A3,2022-07-18,2022-07-28,ISSUED,240303701,MOON CONSTRUCTION INC,MOON CONSTRUCTION INC,2458.0,26.0,10.0
40.670097,-73.7484,QUEENS,NB,NB,2022-07-18,2022-08-10,ISSUED,421637321,PLAZA HOMES LLC,J&J DESIGNS INC,13153.0,25.0,23.0
40.668491,-73.83616,QUEENS,NB,NB,2022-07-18,2022-07-25,ISSUED,421913656,HURON PROPERTY LLC,DHC CONTRACTING INC,11555.0,140.0,7.0
40.7721,-73.954257,MANHATTAN,EQ,DM,2022-07-18,2022-08-11,ISSUED,123914452,CP VII 78TH STREET OWNER LLC,ALBA SERVICES INC,1452.0,30.0,24.0
40.7721,-73.954257,MANHATTAN,EQ,DM,2022-07-18,2022-08-11,ISSUED,123914452,CP VII 78TH STREET OWNER LLC,ALBA SERVICES INC,1452.0,30.0,24.0
40.689285,-73.979418,BROOKLYN,DM,DM,2022-07-18,2022-10-03,ISSUED,322096977,ROCKWELL PROPERTY MANAGEMENT,RIG KINGLAND SERVICES INC,2095.0,10.0,77.0
40.668541,-73.836669,QUEENS,FO,NB,2022-03-08,2022-07-18,ISSUED,421938611,HURON PROPERTY LLC,"TAN DEVELOPMENT, LLC",11555.0,142.0,132.0
40.843092,-73.865353,BRONX,EW,A2,2022-04-25,2022-07-18,ISSUED,220721128,1662 OWNERS LLC,FALCON CONSTRUCTION & DEV,4037.0,28.0,84.0
40.739549,-73.746326,QUEENS,AL,A1,2022-07-18,2022-07-20,ISSUED,420665729,,STRUCTURELINE INC,7835.0,9.0,2.0
40.760512,-73.971541,MANHATTAN,AL,A3,2022-07-02,2022-07-18,ISSUED,140523878,425 PARK OWNER LLC,TISHMAN CONSTRUCTION CORP,1310.0,1.0,16.0
40.732938,-73.711723,QUEENS,EQ,A1,2022-07-13,2022-07-18,ISSUED,440601662,,MONTI UNITED CONSTRUCTION,8798.0,5.0,5.0
40.723514,-73.869454,QUEENS,PL,A1,2022-07-05,2022-07-28,ISSUED,402630499,Owner,ALL PRO PLBG & HTG INC,2998.0,32.0,23.0
40.769166,-73.736719,QUEENS,EW,A2,2020-12-28,2021-01-05,ISSUED,440654178,ORINCE HK CAFE INC,STELLAR INDUSTRIES INC,8227.0,32.0,8.0
40.748627,-73.88897,QUEENS,NB,NB,2022-07-19,2022-07-28,ISSUED,421860258,,BEN'S HOME IMPROVEMENT IN,1287.0,14.0,9.0
40.685638,-73.932581,BROOKLYN,AL,A1,2022-07-19,2022-07-29,ISSUED,322104076,CASA FERRINI INC,CASA FERRINI INC,1651.0,5.0,10.0
40.77212,-73.955954,MANHATTAN,DM,DM,2022-07-19,2022-08-03,ISSUED,123914862,251 EAST 77TH ST OWNER LP,ALBA SERVICES INC,1432.0,21.0,15.0
40.747081,-73.939127,QUEENS,EQ,DM,2022-07-19,2022-08-09,ISSUED,421941901,BLDG ORCHARD STREET,BREEZE NATIONAL INC,265.0,6.0,21.0
40.801785,-73.94314,MANHATTAN,EQ,A3,2022-07-19,2022-07-25,ISSUED,140487738,PHOENIX,PHOENIX SUTTON STR INC,1745.0,50.0,6.0
40.861119,-73.897849,BRONX,EW,A2,2020-12-28,2020-12-30,ISSUED,240297415,COHEN JEMAL PARTNERSHIP,BUILT NYG INC,3152.0,69.0,2.0
40.788002,-73.94421,MANHATTAN,EW,A2,2024-06-10,2024-06-12,ISSUED,122938385,NEW YORK CITY HOUSING AUTHORITY,NAVILLUS TILE INC,1673.0,6.0,2.0
40.696988,-73.954882,BROOKLYN,DM,DM,2022-08-11,2022-09-09,ISSUED,322106403,,DESIGN N SAFETY INC,1716.0,59.0,29.0
40.737676,-73.814805,QUEENS,EW,A2,2022-07-19,2022-08-03,ISSUED,421929676,DASNY,GRYPHON CONSTRUCTION INC,6517.0,1.0,15.0
40.67664,-73.742063,QUEENS,EW,A2,2019-02-13,2019-02-27,ISSUED,421720837,MERRICK RENTAL LLC,AJIT ONE MECH & GEN CONTR,13155.0,30.0,14.0
40.67664,-73.742063,QUEENS,FO,NB,2016-08-18,2016-08-19,ISSUED,420651333,MERRICK RENTAL LLC,LION HEART GROUP INC,13155.0,30.0,1.0
40.67664,-73.742063,QUEENS,FO,NB,2016-08-18,2016-08-19,ISSUED,420651333,MERRICK RENTAL LLC,LION HEART GROUP INC,13155.0,30.0,1.0
40.67664,-73.742063,QUEENS,NB,NB,2016-08-18,2016-08-19,ISSUED,420651333,MERRICK RENTAL LLC,LION HEART GROUP INC,13155.0,30.0,1.0
40.747081,-73.939127,QUEENS,DM,DM,2022-06-23,2022-08-09,ISSUED,421941901,BLDG ORCHARD STREET,BREEZE NATIONAL INC,265.0,6.0,47.0
40.871743,-73.916805,MANHATTAN,AL,A3,2022-07-12,2022-07-19,ISSUED,140937912,KOSOVA PROPERTIES INC,STAR DIAMOND CONSTRUCT IN,2243.0,386.0,7.0
40.597392,-73.801294,QUEENS,FO,NB,2022-07-15,2022-07-19,ISSUED,440644037,-,KAIETEUR CONSTRUCTION INC,16058.0,62.0,4.0
40.90663,-73.8488,BRONX,FO,NB,2022-07-15,2022-07-19,ISSUED,240292367,4831 WHITE PLAINS LLC,JSB WORKS INC,5110.0,1.0,4.0
40.740775,-73.991754,MANHATTAN,NB,NB,2022-07-15,2022-07-19,ISSUED,121184397,FLATIRON 30 LLC,JC CONSULTING & MANAGEME*,822.0,57.0,4.0
40.546798,-74.153333,STATEN ISLAND,DM,DM,2022-07-18,2022-07-19,ISSUED,520461857,OAKDALE ESTATES CORP,PERCIBALLI INDUSTRIES INC,5250.0,7.0,1.0
40.772804,-73.771097,QUEENS,AL,A1,2022-07-18,2022-07-19,ISSUED,421785063,,JLS DESIGNS ARCHITECTURE,6068.0,79.0,1.0
40.685726,-73.988393,BROOKLYN,EW,A2,2022-07-18,2022-08-05,ISSUED,322001221,,IQ BUILDERS INC,385.0,38.0,18.0
40.665338,-73.729216,QUEENS,DM,DM,2022-07-15,2022-08-23,ISSUED,421791822,CITYLINE AUTOMOTIVE LLC,AG BUILDERS PRO LLC,13623.0,22.0,39.0
40.705735,-74.017157,MANHATTAN,EW,A2,2022-07-13,2022-08-24,ISSUED,140752497,MILLENNIUM POINT CONDOMINIUMS,"BOYCE TECHNOLOGIES, INC",16.0,7513.0,42.0
40.660608,-73.946663,BROOKLYN,EW,A2,2022-07-18,2022-10-05,ISSUED,340860189,,BROOKLYN SOLARWORKS LLC,4797.0,8.0,79.0
40.867431,-73.916752,MANHATTAN,DM,DM,2022-07-18,2022-07-19,ISSUED,123907932,INWOODHOUSINGDEVELOPMENTFUNDCORP,ALBA SERVICES INC,2229.0,25.0,1.0
40.77212,-73.955954,MANHATTAN,EQ,DM,2022-07-18,2022-08-03,ISSUED,123914862,251 EAST 77TH ST OWNER LP,ALBA SERVICES INC,1432.0,21.0,16.0
40.845465,-73.920105,BRONX,EW,A2,2020-12-23,2021-01-07,ISSUED,240296862,,IMPACT BUILDERS CORP,2874.0,105.0,15.0
40.814428,-73.913401,BRONX,EW,A2,2022-07-20,2022-08-10,ISSUED,220559839,DEPT OF DESIGN & CONSTRUCTION,GLASS ARMOR OF NEW YORK I,2276.0,1.0,21.0
40.694746,-73.949092,BROOKLYN,AL,A1,2022-07-20,2022-09-13,ISSUED,321481810,OLYMPIC SALES LLC,JSB WORKS INC,1754.0,52.0,55.0
40.819393,-73.928132,BRONX,DM,DM,2022-05-31,2022-08-11,ISSUED,220740786,PREGONES / PRTT,I&L HOME IMPROVEMENT LLC,2352.0,45.0,72.0
40.632813,-74.166296,STATEN ISLAND,NB,NB,2022-07-20,2022-09-29,ISSUED,520329369,GRINBERG MANAGEMENT & DEVEL,RICHMOND COUNTY DEVEL LLC,1261.0,70.0,71.0
40.794319,-73.942659,MANHATTAN,DM,DM,2022-07-20,2022-08-02,ISSUED,123914489,2005-2009 3RD AVE QOZ LLC,CANDID CONNECTION INC,1660.0,3.0,13.0
40.722221,-74.009741,MANHATTAN,PL,A2,2022-07-20,2022-08-17,ISSUED,122647305,,NEW MILLENNIUM P & H CORP,219.0,7501.0,28.0
40.632791,-74.12291,STATEN ISLAND,NB,NB,2022-07-20,2022-07-27,ISSUED,520384664,ANTHONY D'ANNA,M. JORDAN GENERAL CONTRAC,212.0,65.0,7.0
40.579855,-73.964263,BROOKLYN,DM,DM,2022-07-20,2022-08-17,ISSUED,322067320,537 BROOKLYN AVE LLC,CANDID CONNECTION INC,8663.0,268.0,28.0
40.619447,-74.016696,BROOKLYN,DM,DM,2022-07-20,2022-07-22,ISSUED,322105093,,,6012.0,34.0,2.0
40.68907,-73.958287,BROOKLYN,AL,A1,2022-06-17,2022-08-31,ISSUED,321604340,L ROSEBUD NYC LLC,BHY CONTRACTOR INC,1949.0,21.0,75.0
40.673769,-73.775976,QUEENS,EW,A2,2022-06-24,2022-08-11,ISSUED,421755096,133 GUY BREWER BLVD CORP.,FTIC HOME IMPROVEMENT INC,12287.0,42.0,48.0
40.64501,-74.010407,BROOKLYN,DM,DM,2022-03-23,2022-07-20,ISSUED,322099661,PANTHER REALTY LLC,RADB CONTRACTING INC,792.0,7.0,119.0
40.708696,-73.92187,BROOKLYN,AL,A1,2022-04-08,2022-07-20,ISSUED,320914230,16 CYPRESS AVENUE REALTY LLC,16 CYPRESS AVE REALTY LLC,3178.0,20.0,103.0
40.663436,-73.994918,BROOKLYN,DM,DM,2022-06-03,2022-07-20,ISSUED,321957735,651 4TH AVE LLC,CELTIC SERVICES NYC INC,637.0,1.0,47.0
